ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category,market_cap,fcf_yield,yield_bucket
TGT,2022-09-24,131.53,134.34,-2.1,1.07,13.02,-23.39,11.06,-21.98,5081000000.0,,,True,,positive_unknown_trend,59562069796.11,8.530596766353208,very_strong (8-12%)
TGT,2022-10-08,129.14,135.11,-4.42,13.69,11.9,-20.97,15.51,-25.89,5081000000.0,,,True,,positive_unknown_trend,58479781749.17999,8.688472918371051,very_strong (8-12%)
TGT,2022-12-03,135.82,138.66,-2.04,4.53,-15.52,-8.35,-7.59,-29.54,5081000000.0,,,True,,positive_unknown_trend,61504754198.34,8.261149997632437,very_strong (8-12%)
TGT,2023-03-04,141.97,143.93,-1.36,-19.17,-20.6,10.89,-22.49,-32.59,-1510000000.0,5081000000.0,-129.7,False,False,negative,64289721348.39,-2.348742486870049,negative (0 to -5%)
TGT,2023-04-08,144.5,145.86,-0.93,-18.13,-29.38,6.64,-38.61,-33.77,-1510000000.0,5081000000.0,-129.7,False,False,negative,65435407021.5,-2.307619175508241,negative (0 to -5%)
TGT,2024-03-09,152.33,153.66,-0.87,-13.45,-6.47,-34.28,-22.97,-27.76,3815000000.0,-1510000000.0,352.6,True,True,positive_growing,68981145685.71,5.5304967206282685,strong (5-8%)
TGT,2024-04-06,154.09,154.79,-0.45,-7.35,-3.2,-42.43,,-40.6,3815000000.0,-1510000000.0,352.6,True,True,positive_growing,69778144414.83,5.4673279606288805,strong (5-8%)
TGT,2024-04-20,152.81,155.32,-1.62,-8.93,-6.89,-39.57,,-41.95,3815000000.0,-1510000000.0,352.6,True,True,positive_growing,69198508975.47,5.513124569421532,strong (5-8%)
MPWR,2025-03-29,473.46,533.38,-11.23,59.34,93.4,,,,624117000.0,580635000.0,7.5,True,True,positive_growing,23255408280.0,2.683749915226171,low (0-3%)
ADSK,2023-12-30,229.52,233.82,-1.84,6.63,7.99,28.12,24.93,-12.16,2025000000.0,,,True,,positive_unknown_trend,48428720000.0,4.18140310130022,moderate (3-5%)
ADSK,2024-04-06,236.98,239.04,-0.86,6.95,18.86,9.06,,-14.93,1252000000.0,2025000000.0,-38.2,True,False,positive_declining,50002780000.0,2.5038607853403354,low (0-3%)
ADSK,2024-07-27,231.37,238.46,-2.97,23.86,34.56,28.37,,0.0,1252000000.0,2025000000.0,-38.2,True,False,positive_declining,48819070000.0,2.564571590569013,low (0-3%)
ADSK,2026-01-31,240.4,242.78,-0.98,,,,,,2376000000.0,1505000000.0,57.9,True,True,positive_growing,50724400000.0,4.684136234238355,moderate (3-5%)
FANG,2025-03-31,120.09,131.29,-8.53,15.0,21.23,,,,-5374000000.0,1206000000.0,-545.6,False,False,negative,33874865789.010002,-15.86426949547792,deep_negative (<-5%)
FANG,2025-05-19,133.17,133.45,-0.21,6.22,9.31,,,,-5374000000.0,1206000000.0,-545.6,False,False,negative,37564458965.13,-14.306075870781285,deep_negative (<-5%)
FANG,2025-08-11,137.44,137.72,-0.2,7.17,22.33,,,,-5374000000.0,1206000000.0,-545.6,False,False,negative,38768936248.159996,-13.86161324004616,deep_negative (<-5%)
FANG,2025-09-01,136.94,138.49,-1.12,15.13,33.17,,,,-5374000000.0,1206000000.0,-545.6,False,False,negative,38627896753.659996,-13.912225235226696,deep_negative (<-5%)
FANG,2025-10-06,138.04,139.81,-1.26,6.15,,,,,-5374000000.0,1206000000.0,-545.6,False,False,negative,38938183641.56,-13.801362820283568,deep_negative (<-5%)
CIEN,2022-12-10,48.42,49.3,-1.78,2.11,-8.49,-10.18,85.3,-15.28,-258574000.0,,,False,,negative,6846511835.34,-3.7767261084002657,negative (0 to -5%)
CIEN,2023-02-04,48.54,49.74,-2.41,-10.57,-13.95,16.89,84.82,-15.49,-258574000.0,,,False,,negative,6863479646.58,-3.7673893318652842,negative (0 to -5%)
CIEN,2023-04-15,46.89,50.27,-6.72,-9.58,-11.2,-7.1,28.26,-12.52,-258574000.0,,,False,,negative,6630172242.03,-3.899959014048643,negative (0 to -5%)
CIEN,2024-03-09,50.02,51.48,-2.84,-6.64,12.3,27.63,574.49,-12.91,62135000.0,-258574000.0,124.0,True,True,positive_growing,7072749318.540001,0.8785126858253514,low (0-3%)
CIEN,2024-08-31,51.16,51.36,-0.39,43.82,34.73,128.09,,0.0,62135000.0,-258574000.0,124.0,True,True,positive_growing,7233943525.32,0.8589367581114951,low (0-3%)
CIEN,2025-03-29,53.5,54.54,-1.91,52.11,183.08,,,,377891000.0,62135000.0,508.2,True,True,positive_growing,7564815844.5,4.995376064240158,moderate (3-5%)
EXC,2024-01-27,31.55,31.95,-1.26,10.08,15.22,21.3,40.73,-1.48,-2705000000.0,-2277000000.0,-18.8,False,False,negative,32272261056.75,-8.381811225570226,deep_negative (<-5%)
EXC,2024-06-15,32.61,33.17,-1.69,16.97,8.61,27.27,,-1.35,-2705000000.0,-2277000000.0,-18.8,False,False,negative,33356527196.85,-8.109357380151506,deep_negative (<-5%)
XEL,2023-03-04,56.59,56.95,-0.64,1.17,-8.25,-16.54,15.51,-18.91,-706000000.0,,,False,,negative,35305188847.670006,-1.9997060575037628,negative (0 to -5%)
XEL,2023-05-27,56.97,57.7,-1.27,-9.76,-1.01,-8.93,19.27,-19.45,-706000000.0,,,False,,negative,35542262036.61,-1.986367663579743,negative (0 to -5%)
XEL,2023-07-22,57.22,57.93,-1.24,-6.45,-3.91,-5.24,24.12,-19.8,-706000000.0,,,False,,negative,35698231239.86,-1.977689021218769,negative (0 to -5%)
XEL,2024-01-06,56.76,58.11,-2.34,-12.34,-9.6,6.45,29.88,-19.15,-527000000.0,-706000000.0,25.4,False,True,negative_improving,35411247905.88,-1.4882276992912533,negative (0 to -5%)
PSA,2023-10-14,229.28,233.94,-1.99,17.49,5.88,43.3,32.7,-5.02,2657368000.0,,,True,,positive_unknown_trend,40240118168.16,6.6037778241482465,strong (5-8%)
PSA,2023-11-18,232.78,235.42,-1.12,12.89,9.1,37.85,14.51,0.0,2657368000.0,,,True,,positive_unknown_trend,40854390732.66,6.504485692588324,strong (5-8%)
PSA,2024-04-13,242.77,246.46,-1.5,17.13,35.33,18.17,,-1.02,2785511000.0,2657368000.0,4.8,True,True,positive_growing,42607700138.19,6.5375765201259926,strong (5-8%)
PSA,2025-04-05,271.69,273.63,-0.71,4.18,7.18,,,,2708231000.0,2785511000.0,-2.8,True,False,positive_declining,47683346585.43,5.679616037745807,strong (5-8%)
PSA,2025-07-26,273.02,276.18,-1.15,0.92,1.16,,,,2708231000.0,2785511000.0,-2.8,True,False,positive_declining,47916770159.939995,5.65194814041154,strong (5-8%)
PSA,2025-09-13,273.12,276.76,-1.31,-6.15,,,,,2708231000.0,2785511000.0,-2.8,True,False,positive_declining,47934320804.64,5.64987873936423,strong (5-8%)
PSA,2025-10-25,275.52,276.77,-0.45,0.24,,,,,2708231000.0,2785511000.0,-2.8,True,False,positive_declining,48355536277.439995,5.600663767766981,strong (5-8%)
EA,2022-04-30,112.85,115.32,-2.14,15.14,12.87,9.44,13.71,-4.72,1711000000.0,,,True,,positive_unknown_trend,28241131512.05,6.058539117917234,strong (5-8%)
EA,2022-09-17,113.51,116.8,-2.82,5.23,3.26,3.55,22.1,-5.28,1711000000.0,,,True,,positive_unknown_trend,28406298962.63,6.023311950109768,strong (5-8%)
EA,2023-01-28,111.99,119.95,-6.64,10.28,7.96,20.69,9.13,-3.99,1711000000.0,,,True,,positive_unknown_trend,28025913318.87,6.1050641973119015,strong (5-8%)
EA,2023-07-29,120.9,123.89,-2.42,5.88,11.79,22.1,29.54,-3.45,1343000000.0,1711000000.0,-21.5,True,False,positive_declining,30255673901.7,4.438836842184962,moderate (3-5%)
EA,2023-10-21,121.13,125.3,-3.33,13.85,4.58,19.05,65.49,0.0,1343000000.0,1711000000.0,-21.5,True,False,positive_declining,30313232255.69,4.430408439033781,moderate (3-5%)
EA,2024-04-06,126.67,128.66,-1.54,14.07,12.31,12.36,,-8.51,2116000000.0,1343000000.0,57.6,True,True,positive_growing,31699637825.71,6.675155128377579,strong (5-8%)
EA,2025-01-18,115.89,131.11,-11.61,25.95,30.49,75.86,,0.0,2116000000.0,1343000000.0,57.6,True,True,positive_growing,29001902799.57,7.296073001221745,strong (5-8%)
ZTS,2023-10-23,151.46,162.21,-6.63,23.32,2.3,16.51,-4.39,-5.67,1326000000.0,,,True,,positive_unknown_trend,63935462805.14001,2.073966374563254,low (0-3%)
ZTS,2024-03-18,164.72,168.28,-2.12,1.59,14.65,-2.45,,-13.26,1621000000.0,1326000000.0,22.2,True,True,positive_growing,69532876226.48,2.3312713179304376,low (0-3%)
ZTS,2024-05-20,166.34,169.54,-1.89,6.62,4.55,-3.33,,-11.9,1621000000.0,1326000000.0,22.2,True,True,positive_growing,70216723115.06,2.3085668599825757,low (0-3%)
ZTS,2024-06-10,166.8,169.84,-1.79,12.31,4.97,-2.57,,-12.15,1621000000.0,1326000000.0,22.2,True,True,positive_growing,70410901861.20001,2.302200308690057,low (0-3%)
ZTS,2024-11-11,172.11,172.59,-0.28,-9.79,-6.31,-30.1,,-30.43,1621000000.0,1326000000.0,22.2,True,True,positive_growing,72652399995.99,2.231171991688464,low (0-3%)
ZTS,2024-11-25,172.22,172.81,-0.34,-4.28,-3.16,-25.89,,-30.48,1621000000.0,1326000000.0,22.2,True,True,positive_growing,72698834043.98,2.2297469021571343,low (0-3%)
ZTS,2024-12-16,161.99,173.04,-6.39,-0.8,-4.04,-24.86,,-27.06,1621000000.0,1326000000.0,22.2,True,True,positive_growing,68380467580.91,2.3705599820328516,low (0-3%)
KEYS,2023-08-14,129.37,142.43,-9.17,2.95,19.98,4.58,26.3,-7.78,959000000.0,,,True,,positive_unknown_trend,22225766000.0,4.314811916943604,moderate (3-5%)
KEYS,2024-04-15,145.12,150.31,-3.46,-5.32,10.22,-6.66,,-15.33,1211000000.0,959000000.0,26.3,True,True,positive_growing,24931616000.0,4.857286427000961,moderate (3-5%)
KEYS,2024-05-20,144.05,151.61,-4.99,7.61,18.21,11.09,,-14.7,1211000000.0,959000000.0,26.3,True,True,positive_growing,24747790000.000004,4.893366235934602,moderate (3-5%)
KEYS,2024-08-26,154.12,154.29,-0.11,10.85,3.51,6.04,,-17.58,1211000000.0,959000000.0,26.3,True,True,positive_growing,26477816000.0,4.573640061551904,moderate (3-5%)
KEYS,2024-10-28,151.55,155.7,-2.66,17.68,-2.0,20.73,,-16.19,1211000000.0,959000000.0,26.3,True,True,positive_growing,26036290000.000004,4.651200305419858,moderate (3-5%)
KEYS,2024-11-11,149.37,155.8,-4.13,22.82,10.73,19.88,,-14.96,898000000.0,1211000000.0,-25.8,True,False,positive_declining,25661766000.0,3.499369451034664,moderate (3-5%)
KEYS,2025-03-03,155.89,157.86,-1.25,3.89,7.7,79.47,,-18.52,898000000.0,1211000000.0,-25.8,True,False,positive_declining,26781901999.999996,3.3530105516777717,moderate (3-5%)
KEYS,2025-05-26,157.04,157.73,-0.44,4.07,26.05,,,,898000000.0,1211000000.0,-25.8,True,False,positive_declining,26979472000.0,3.328456539104991,moderate (3-5%)
NDAQ,2023-06-17,47.95,48.01,-0.12,-1.53,15.86,23.33,78.5,-3.72,1554000000.0,,,True,,positive_unknown_trend,27256882895.2,5.701312237261227,strong (5-8%)
NDAQ,2023-07-01,47.31,48.18,-1.81,1.74,14.62,25.29,89.29,-2.4,1554000000.0,,,True,,positive_unknown_trend,26893078827.36,5.778438422673343,strong (5-8%)
NDAQ,2023-07-29,47.77,48.55,-1.6,2.0,15.51,37.39,98.07,-3.35,1554000000.0,,,True,,positive_unknown_trend,27154563001.120003,5.722795096853168,strong (5-8%)
NDAQ,2023-09-09,49.05,49.13,-0.16,8.71,18.52,46.11,90.44,-5.86,1554000000.0,,,True,,positive_unknown_trend,27882171136.8,5.573454062725299,strong (5-8%)
EW,2023-05-13,87.93,89.1,-1.31,-12.91,-23.92,1.38,-11.29,-29.82,953400000.0,,,True,,positive_unknown_trend,51069744000.00001,1.866858780416052,low (0-3%)
EW,2023-07-22,83.74,89.9,-6.85,-26.31,-12.54,-25.52,-4.47,-26.31,953400000.0,,,True,,positive_unknown_trend,48636192000.0,1.960268599975919,low (0-3%)
EW,2024-04-06,90.28,90.5,-0.24,0.79,-24.53,-23.13,,-32.62,629500000.0,953400000.0,-34.0,True,False,positive_declining,52434624000.0,1.2005426032996824,low (0-3%)
EW,2024-07-06,90.99,91.31,-0.35,-25.12,-19.31,-14.22,,-33.15,629500000.0,953400000.0,-34.0,True,False,positive_declining,52846992000.0,1.1911747029991793,low (0-3%)
EW,2026-01-31,78.71,80.69,-2.46,,,,,,1335000000.0,259900000.0,413.7,True,True,positive_growing,45714768000.0,2.9202816910281597,low (0-3%)
NXPI,2025-03-22,187.4,194.14,-3.47,14.24,20.08,,,,1906000000.0,2507000000.0,-24.0,True,False,positive_declining,47354639153.0,4.024948841531298,moderate (3-5%)
NXPI,2025-05-17,189.53,194.11,-2.36,22.78,0.51,,,,1906000000.0,2507000000.0,-24.0,True,False,positive_declining,47892874912.85,3.9797151527619126,moderate (3-5%)
NXPI,2025-11-08,196.22,196.38,-0.08,24.57,,,,,1906000000.0,2507000000.0,-24.0,True,False,positive_declining,49583390045.9,3.844029216710658,moderate (3-5%)
NXPI,2026-03-07,190.86,200.76,-4.93,,,,,,2283000000.0,1906000000.0,19.8,True,True,positive_growing,48228956396.700005,4.733670745892836,moderate (3-5%)
ETR,2023-05-20,43.92,45.46,-3.39,-0.97,6.86,17.94,84.87,-4.55,-2809442000.0,,,False,,negative,19895313641.04,-14.1211244551817,deep_negative (<-5%)
ETR,2023-06-17,44.07,45.52,-3.18,0.51,5.57,13.95,80.12,-4.87,-2809442000.0,,,False,,negative,19963262116.59,-14.073060723203545,deep_negative (<-5%)
ETR,2023-07-29,44.3,45.51,-2.65,1.68,5.4,29.42,98.43,-5.37,-2809442000.0,,,False,,negative,20067449779.1,-13.999995170916032,deep_negative (<-5%)
F,2023-10-21,8.44,9.39,-10.07,16.14,33.93,19.16,60.33,0.0,-13000000.0,,,False,,negative,33073179377.559998,-0.03930677438535118,negative (0 to -5%)
F,2024-07-20,10.01,10.48,-4.5,0.47,-6.91,10.55,,-15.0,6682000000.0,-13000000.0,51500.0,True,True,positive_growing,39225417721.49,17.034872763991512,exceptional (>12%)
F,2025-07-26,10.44,10.73,-2.72,22.98,31.51,,,,6739000000.0,6682000000.0,0.9,True,True,positive_growing,40910425675.56,16.472573650158566,exceptional (>12%)
IDXX,2023-09-09,450.69,452.63,-0.43,20.05,17.55,11.06,42.26,-13.16,384146000.0,,,True,,positive_unknown_trend,35885755883.46,1.0704693005423236,low (0-3%)
IDXX,2024-04-13,476.35,488.91,-2.57,-1.71,-3.91,-13.62,,-17.93,772879000.0,384146000.0,101.2,True,True,positive_growing,37928908595.9,2.037704296304339,low (0-3%)
IDXX,2024-04-27,480.6,490.51,-2.02,-2.49,-13.18,-1.81,,-18.66,772879000.0,384146000.0,101.2,True,True,positive_growing,38267310740.4,2.019684647408597,low (0-3%)
IDXX,2024-06-22,487.2,495.9,-1.75,5.05,-14.83,9.06,,-19.76,772879000.0,384146000.0,101.2,True,True,positive_growing,38792829364.799995,1.9923243874067569,low (0-3%)
IDXX,2024-09-28,477.67,500.7,-4.6,-13.01,-17.57,32.14,,-18.16,772879000.0,384146000.0,101.2,True,True,positive_growing,38034012320.78,2.0320732755763853,low (0-3%)
CARR,2025-11-17,52.19,53.88,-3.15,22.91,,,,,44000000.0,2168000000.0,-98.0,True,False,positive_declining,43601265231.75,0.1009145027469516,low (0-3%)
CARR,2025-12-08,52.71,54.04,-2.45,,,,,,44000000.0,2168000000.0,-98.0,True,False,positive_declining,44035690560.75,0.09991895083216473,low (0-3%)
TER,2023-04-22,90.27,95.53,-5.5,23.04,-8.05,25.46,-14.88,-8.05,414674000.0,,,True,,positive_unknown_trend,14132305606.5,2.934227517760975,low (0-3%)
TER,2023-09-02,98.7,100.22,-1.51,-7.32,6.69,22.21,21.51,-15.91,414674000.0,,,True,,positive_unknown_trend,15452072265.0,2.6836141644202955,low (0-3%)
TER,2023-12-30,101.86,102.81,-0.92,4.5,47.43,27.6,103.68,-6.51,414674000.0,,,True,,positive_unknown_trend,15946789067.0,2.600360475439654,low (0-3%)
TER,2024-01-27,95.52,103.86,-8.03,25.12,21.94,20.65,152.25,-0.3,425589000.0,414674000.0,2.6,True,True,positive_growing,14954224344.0,2.845944999954188,low (0-3%)
TER,2024-03-09,102.27,105.15,-2.73,40.87,27.56,-15.5,180.06,-6.88,425589000.0,414674000.0,2.6,True,True,positive_growing,16010977006.5,2.6581076209604384,low (0-3%)
TER,2024-04-06,105.06,105.95,-0.84,47.79,24.82,-30.16,,-34.83,425589000.0,414674000.0,2.6,True,True,positive_growing,16447768107.0,2.587518240963488,low (0-3%)
TER,2024-10-19,111.1,111.71,-0.55,16.39,-30.84,29.72,,-38.37,425589000.0,414674000.0,2.6,True,True,positive_growing,17393366045.0,2.4468466822288395,low (0-3%)
TER,2025-02-22,109.45,111.12,-1.49,-28.35,7.79,192.39,,-37.45,474081000.0,425589000.0,11.4,True,True,positive_growing,17135048727.5,2.7667327215658775,low (0-3%)
BDX,2023-02-18,176.23,176.65,-0.24,1.74,18.58,5.04,-1.32,-3.45,1660000000.0,,,True,,positive_unknown_trend,50131557729.5,3.311287490719982,moderate (3-5%)
BDX,2023-11-04,175.71,180.05,-2.41,4.3,1.25,0.33,-21.36,-1.76,2115000000.0,1660000000.0,27.4,True,True,positive_growing,49983635071.5,4.231384926235476,moderate (3-5%)
BDX,2024-01-06,177.65,180.09,-1.36,-0.06,-2.25,0.58,-10.84,-5.75,2115000000.0,1660000000.0,27.4,True,True,positive_growing,50535500372.5,4.185176726084073,moderate (3-5%)
BDX,2024-02-24,176.92,180.5,-1.98,-1.02,3.84,-2.53,-0.88,-5.36,2115000000.0,1660000000.0,27.4,True,True,positive_growing,50327839718.0,4.202445429509584,moderate (3-5%)
BDX,2024-04-06,177.53,180.86,-1.84,-2.19,1.38,-12.7,,-10.29,2115000000.0,1660000000.0,27.4,True,True,positive_growing,50501364374.5,4.188005663205292,moderate (3-5%)
BDX,2024-06-08,176.45,180.75,-2.38,0.59,-2.72,-25.03,,-27.21,2115000000.0,1660000000.0,27.4,True,True,positive_growing,50194140392.5,4.213639248449054,moderate (3-5%)
BDX,2024-08-03,178.79,181.22,-1.34,-1.4,-1.7,-16.37,,-28.16,2115000000.0,1660000000.0,27.4,True,True,positive_growing,50859792353.5,4.158491220923069,moderate (3-5%)
BDX,2024-08-31,176.34,181.5,-2.84,-5.05,-0.47,-15.69,,-27.16,2115000000.0,1660000000.0,27.4,True,True,positive_growing,50162849061.0,4.216267695297922,moderate (3-5%)
BDX,2024-09-28,181.29,181.79,-0.27,-3.64,-12.15,-17.03,,-29.15,2115000000.0,1660000000.0,27.4,True,True,positive_growing,51570958978.5,4.1011453769586605,moderate (3-5%)
BDX,2024-10-19,181.22,181.91,-0.38,2.72,-13.08,-20.33,,-29.12,3072000000.0,2115000000.0,45.2,True,True,positive_growing,51551046313.0,5.959141898590934,strong (5-8%)
BDX,2025-02-01,175.75,181.93,-3.4,-26.92,-14.92,-6.65,,-26.92,3072000000.0,2115000000.0,45.2,True,True,positive_growing,49995013737.5,6.144612773044946,strong (5-8%)
BDX,2026-02-28,166.06,173.96,-4.54,,,,,,2671000000.0,3072000000.0,-13.1,True,False,positive_declining,47238531899.0,5.654282410196035,strong (5-8%)
GRMN,2023-06-17,96.63,99.43,-2.82,4.41,27.7,61.79,103.64,-1.14,543973000.0,,,True,,positive_unknown_trend,18599422602.899998,2.924676811823096,low (0-3%)
GRMN,2023-07-22,99.6,100.12,-0.52,-4.1,20.67,73.8,133.78,-4.1,543973000.0,,,True,,positive_unknown_trend,19171090668.0,2.8374650635187324,low (0-3%)
GRMN,2023-08-05,98.48,100.37,-1.89,13.44,20.61,65.39,133.18,-3.01,543973000.0,,,True,,positive_unknown_trend,18955512138.4,2.8697351779697984,low (0-3%)
GRMN,2023-09-02,97.78,100.76,-2.96,22.07,39.87,79.27,139.93,-2.31,543973000.0,,,True,,positive_unknown_trend,18820775557.4,2.890279406079625,low (0-3%)
GRMN,2023-09-16,100.89,100.94,-0.05,22.31,41.37,65.58,131.17,-5.32,543973000.0,,,True,,positive_unknown_trend,19419390938.7,2.8011846597925043,low (0-3%)
GRMN,2023-10-14,98.94,101.26,-2.29,22.2,36.54,65.46,149.62,-3.46,543973000.0,,,True,,positive_unknown_trend,19044053320.2,2.8563929687332297,low (0-3%)
MET,2023-05-06,45.77,48.33,-5.3,27.96,22.61,49.89,65.19,0.0,13044000000.0,,,True,,positive_unknown_trend,29844505492.59,43.706537550902475,exceptional (>12%)
DDOG,2023-08-07,89.44,94.55,-5.4,15.89,50.84,25.54,46.37,-8.68,353518000.0,,,True,,positive_unknown_trend,29379552076.16,1.2032790666228765,low (0-3%)
DDOG,2023-09-11,94.55,96.06,-1.57,29.67,27.36,15.56,44.37,-13.61,353518000.0,,,True,,positive_unknown_trend,31058102066.2,1.138247273598626,low (0-3%)
DDOG,2024-07-29,107.25,109.01,-1.62,14.93,33.06,26.43,,-18.01,597548000.0,353518000.0,69.0,True,True,positive_growing,35229840789.0,1.6961416419076625,low (0-3%)
DDOG,2024-09-02,107.2,109.26,-1.89,57.32,2.27,26.94,,-17.98,597548000.0,353518000.0,69.0,True,True,positive_growing,35213416620.8,1.6969327527481044,low (0-3%)
DDOG,2025-03-03,109.63,114.28,-4.06,11.43,24.13,13.58,,-19.79,775103000.0,597548000.0,29.7,True,True,positive_growing,36011631195.32,2.152368482827101,low (0-3%)
DDOG,2025-05-19,114.46,114.47,-0.01,14.64,37.65,,,,775103000.0,597548000.0,29.7,True,True,positive_growing,37598205843.439995,2.0615425194158226,low (0-3%)
DDOG,2026-02-02,111.69,112.43,-0.65,,,,,,914717000.0,775103000.0,18.0,True,True,positive_growing,36688306925.159996,2.493211261740476,low (0-3%)
DDOG,2026-02-23,111.96,112.31,-0.32,,,,,,914717000.0,775103000.0,18.0,True,True,positive_growing,36776997433.439995,2.4871986943890123,low (0-3%)
HSY,2023-12-09,169.82,172.48,-1.54,7.27,4.33,3.72,6.37,-3.96,1808356000.0,,,True,,positive_unknown_trend,25146510521.16,7.19128007235169,strong (5-8%)
HSY,2024-04-06,174.89,177.58,-1.51,2.37,1.48,-8.1,,-17.91,1552081000.0,1808356000.0,-14.2,True,False,positive_declining,25897263131.82,5.993224041087786,strong (5-8%)
HSY,2024-06-08,177.18,180.51,-1.85,8.16,-0.59,-6.61,,-18.97,1552081000.0,1808356000.0,-14.2,True,False,positive_declining,26236360464.84,5.915763362376357,strong (5-8%)
HSY,2024-09-21,184.51,184.66,-0.08,-10.45,-10.68,0.51,,-22.19,1552081000.0,1808356000.0,-14.2,True,False,positive_declining,27321768085.379997,5.680748753703556,strong (5-8%)
HSY,2025-10-04,189.42,189.89,-0.25,-0.83,,,,,1925654000.0,1552081000.0,24.1,True,True,positive_growing,28048828305.96,6.8653634262177885,strong (5-8%)
HSY,2026-01-17,189.95,189.97,-0.01,,,,,,1749148000.0,1925654000.0,-9.2,True,False,positive_declining,28127309348.1,6.218682271925719,strong (5-8%)
CMG,2025-07-26,42.52,42.92,-0.94,-25.47,-8.58,,,,1511473000.0,1222746000.0,23.6,True,True,positive_growing,55379025960.00001,2.7293239160467166,low (0-3%)
CMG,2025-08-23,42.14,43.06,-2.13,-18.08,-11.68,,,,1511473000.0,1222746000.0,23.6,True,True,positive_growing,54884105220.0,2.7539357596180922,low (0-3%)
VTR,2023-03-04,40.37,43.56,-7.32,3.42,-3.22,3.45,63.51,-8.48,666094000.0,,,True,,positive_unknown_trend,19174346092.879997,3.4738811783904353,moderate (3-5%)
VTR,2023-05-06,42.46,43.08,-1.44,-7.04,-6.58,6.42,52.29,-12.97,666094000.0,,,True,,positive_unknown_trend,20167023411.04,3.3028870271225115,moderate (3-5%)
VTR,2023-07-29,41.42,42.3,-2.07,-0.83,5.22,30.49,60.84,-10.8,666094000.0,,,True,,positive_unknown_trend,19673059578.08,3.385818038909267,moderate (3-5%)
VTR,2024-02-10,41.14,42.3,-2.73,12.93,36.09,57.28,107.18,-2.93,476868000.0,666094000.0,-28.4,True,False,positive_declining,19540069315.36,2.4404621718774817,low (0-3%)
