ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category
CL,2023-03-04,66.42,67.93,-2.23,7.03,3.96,26.66,42.15,-1.39,1860000000.0,,,True,,positive_unknown_trend
CL,2023-08-26,69.11,69.21,-0.13,8.12,19.53,48.8,20.09,-5.24,1860000000.0,,,True,,positive_unknown_trend
CL,2025-09-20,78.58,79.18,-0.77,0.85,,,,,3546000000.0,3040000000.0,16.6,True,True,positive_growing
CL,2025-11-29,77.59,79.36,-2.23,20.58,,,,,3546000000.0,3040000000.0,16.6,True,True,positive_growing
TDG,2020-03-14,251.43,263.18,-4.47,53.05,67.1,98.84,118.62,-10.64,,,,,,unknown
TDG,2020-03-28,224.67,264.19,-14.96,63.64,79.64,123.34,146.77,0.0,,,,,,unknown
TDG,2020-04-18,253.43,265.86,-4.67,39.56,64.62,95.24,104.65,0.0,,,,,,unknown
TDG,2022-10-08,439.6,443.0,-0.77,32.98,46.19,66.66,200.2,0.0,829000000.0,,,True,,positive_unknown_trend
CI,2019-03-23,146.29,147.89,-1.08,-2.03,-7.05,0.31,52.26,-11.63,,,,,,unknown
CI,2019-04-06,146.09,148.11,-1.37,11.59,-5.11,13.24,53.92,-11.51,,,,,,unknown
CI,2019-08-10,146.67,149.3,-1.76,21.56,36.65,13.77,31.72,-11.86,,,,,,unknown
CI,2020-03-14,129.28,156.01,-17.14,34.7,18.18,71.93,73.6,0.0,,,,,,unknown
CI,2020-07-04,159.71,160.1,-0.24,0.49,25.78,34.92,63.38,-7.46,,,,,,unknown
CI,2020-07-25,157.12,160.74,-2.25,-3.31,25.69,33.99,63.8,-5.93,,,,,,unknown
CI,2020-09-05,154.09,162.2,-5.0,23.61,43.75,21.86,77.63,-4.08,,,,,,unknown
CI,2020-10-24,151.92,163.33,-6.99,29.99,49.77,29.59,100.59,0.0,,,,,,unknown
CI,2025-07-26,258.03,279.52,-7.69,-6.32,5.65,,,,8957000000.0,10240000000.0,-12.5,True,False,positive_declining
CI,2025-09-20,283.01,283.39,-0.13,-2.83,,,,,8957000000.0,10240000000.0,-12.5,True,False,positive_declining
CI,2025-10-25,241.71,285.56,-15.35,12.78,,,,,8957000000.0,10240000000.0,-12.5,True,False,positive_declining
CI,2026-02-14,278.77,289.77,-3.8,,,,,,8389000000.0,8957000000.0,-6.3,True,False,positive_declining
VLO,2016-07-02,32.46,32.46,-0.02,14.98,42.55,48.89,143.82,0.0,,,,,,unknown
VLO,2019-05-25,53.69,54.52,-1.51,8.12,38.38,-0.76,27.54,-43.32,,,,,,unknown
VLO,2020-02-22,52.15,59.15,-11.84,2.17,-14.35,24.15,44.02,-41.65,,,,,,unknown
VLO,2021-04-03,59.79,60.5,-1.17,2.99,13.57,52.78,102.45,-13.01,,,,,,unknown
VLO,2021-04-17,59.03,60.64,-2.65,-8.07,18.55,54.51,85.03,-11.88,,,,,,unknown
VLO,2021-07-03,61.58,61.67,-0.14,10.28,15.09,55.08,71.9,-15.54,,,,,,unknown
VLO,2021-11-13,59.68,61.68,-3.24,28.61,83.87,107.56,93.16,-0.28,,,,,,unknown
VLO,2021-12-11,60.1,61.54,-2.33,33.16,66.92,80.01,100.29,0.0,,,,,,unknown
VLO,2025-03-29,101.7,110.32,-7.81,39.27,55.78,,,,5776000000.0,8318000000.0,-30.6,True,False,positive_declining
AON,2026-02-07,321.7,323.65,-0.6,,,,,,3218000000.0,2817000000.0,14.2,True,True,positive_growing
AON,2026-03-07,321.41,324.53,-0.96,,,,,,3218000000.0,2817000000.0,14.2,True,True,positive_growing
PSX,2018-12-17,61.57,62.52,-1.52,17.49,12.02,42.55,-11.42,-0.07,,,,,,unknown
PSX,2019-05-13,63.92,64.33,-0.63,17.73,42.29,-13.22,13.21,-40.84,,,,,,unknown
PSX,2020-02-24,58.54,68.7,-14.78,5.87,-15.21,17.05,24.93,-35.97,,,,,,unknown
PSX,2020-06-08,61.19,68.55,-10.74,-25.07,-7.32,23.98,51.59,-38.74,,,,,,unknown
PSX,2021-04-05,65.21,68.01,-4.11,5.76,6.37,11.58,41.75,-15.66,,,,,,unknown
PSX,2021-07-12,62.11,68.73,-9.63,10.43,21.86,14.68,46.98,-11.45,,,,,,unknown
PSX,2021-10-25,63.15,68.19,-7.39,13.99,18.64,45.54,61.12,-6.87,,,,,,unknown
PSX,2025-03-31,95.31,97.8,-2.55,30.06,37.25,,,,2332000000.0,4874000000.0,-52.2,True,False,positive_declining
CRH,2018-10-06,24.81,24.95,-0.57,-7.57,10.73,14.46,37.52,-17.08,,,,,,unknown
CRH,2020-03-07,23.04,27.29,-15.57,25.52,40.0,82.29,59.09,-26.01,,,,,,unknown
CRH,2022-06-11,33.02,33.46,-1.29,0.18,10.2,53.36,127.48,-10.02,,,,,,unknown
CRH,2022-08-27,33.82,33.93,-0.32,11.99,42.47,61.11,164.43,-12.14,,,,,,unknown
CRH,2022-09-10,33.08,34.04,-2.8,10.01,35.66,57.79,160.56,-10.18,,,,,,unknown
LHX,2023-01-07,184.34,187.55,-1.71,2.26,0.45,8.01,10.48,-15.33,1906000000.0,,,True,,positive_unknown_trend
LHX,2023-03-11,183.57,189.61,-3.19,0.82,-10.39,11.71,12.43,-14.97,1906000000.0,,,True,,positive_unknown_trend
LHX,2025-01-04,203.66,203.74,-0.04,7.19,25.92,64.3,,-5.12,2151000000.0,1647000000.0,30.6,True,True,positive_growing
LHX,2025-02-01,201.55,204.26,-1.33,7.02,32.22,72.88,,-4.13,2151000000.0,1647000000.0,30.6,True,True,positive_growing
LHX,2025-03-15,204.48,204.53,-0.03,20.64,37.81,,,,2151000000.0,1647000000.0,30.6,True,True,positive_growing
HLT,2020-03-16,60.81,72.99,-16.69,23.65,45.52,101.93,146.41,-9.19,,,,,,unknown
HLT,2020-04-20,70.45,73.61,-4.29,8.49,32.56,78.51,114.87,-3.97,,,,,,unknown
HLT,2020-06-22,70.25,74.89,-6.2,20.76,50.21,74.93,64.2,0.0,,,,,,unknown
HLT,2020-07-27,74.09,75.63,-2.05,17.0,35.1,75.15,70.84,0.0,,,,,,unknown
ROST,2020-03-14,60.12,76.05,-20.95,46.47,44.84,90.43,47.94,0.0,,,,,,unknown
ROST,2020-03-28,70.54,76.3,-7.55,18.5,28.72,61.59,22.84,0.0,,,,,,unknown
ROST,2020-10-24,80.38,80.64,-0.33,30.67,54.1,33.87,14.28,0.0,,,,,,unknown
ROST,2022-01-15,90.94,96.31,-5.57,8.8,-12.14,22.91,47.9,-24.65,,,,,,unknown
ROST,2022-04-23,95.41,97.38,-2.02,-18.25,-3.73,8.39,37.19,-28.19,1181009000.0,,,True,,positive_unknown_trend
ROST,2023-03-11,98.57,99.02,-0.45,6.35,16.86,43.87,24.36,-0.39,1035303000.0,1181009000.0,-12.3,True,False,positive_declining
WBD,2015-01-03,32.03,32.57,-1.66,3.15,4.21,-18.79,-14.21,-18.55,,,,,,unknown
WBD,2015-03-07,32.03,33.01,-2.95,1.5,-15.89,-11.21,-13.55,-21.95,,,,,,unknown
WBD,2015-06-06,32.51,33.76,-3.71,-17.13,-15.81,-19.56,-19.72,-23.1,,,,,,unknown
WBD,2015-06-20,33.84,33.91,-0.2,-17.73,-19.95,-27.72,-23.79,-26.12,,,,,,unknown
WBD,2018-06-23,27.5,27.62,-0.42,16.36,-10.4,11.64,-26.33,-10.4,,,,,,unknown
WBD,2018-07-07,27.44,27.48,-0.14,15.74,-1.17,18.11,-26.28,-10.2,,,,,,unknown
WBD,2018-12-15,25.05,26.99,-7.2,6.47,22.51,31.54,10.98,-1.64,,,,,,unknown
WBD,2019-03-16,26.67,26.7,-0.1,15.07,-1.65,-29.66,189.73,-14.17,,,,,,unknown
WBD,2019-09-14,26.23,26.54,-1.18,25.62,-28.48,-8.96,2.48,-30.0,,,,,,unknown
WBD,2020-02-22,25.7,26.84,-4.23,-15.37,-10.97,106.34,9.88,-28.56,,,,,,unknown
WBD,2021-08-14,28.07,28.21,-0.51,-10.01,6.38,-51.09,-54.47,-51.26,,,,,,unknown
WBD,2021-08-28,28.31,28.32,-0.03,-15.26,-5.02,-53.87,-59.17,-53.51,,,,,,unknown
WBD,2022-01-15,26.19,28.67,-8.64,-21.46,-44.06,-50.29,-60.48,-64.99,,,,,,unknown
WBD,2022-02-19,28.24,28.81,-2.0,-33.57,-53.4,-44.94,-69.51,-67.53,,,,,,unknown
WBD,2025-07-26,12.87,13.33,-3.44,74.44,113.99,,,,4427000000.0,6161000000.0,-28.1,True,False,positive_declining
SLB,2014-12-06,58.4,58.6,-0.34,1.11,13.97,-10.57,10.8,-10.51,,,,,,unknown
SLB,2015-08-15,57.22,59.76,-4.26,0.21,-4.04,10.42,-13.91,-17.63,,,,,,unknown
SLB,2016-07-23,61.06,61.19,-0.22,-1.01,6.24,-12.78,-11.99,-17.09,,,,,,unknown
SLB,2016-08-20,61.35,61.42,-0.11,1.12,0.91,-19.0,-14.74,-19.71,,,,,,unknown
SLB,2016-10-15,61.41,61.85,-0.71,8.12,-5.87,-19.37,-23.07,-19.79,,,,,,unknown
SLB,2017-02-11,61.91,62.68,-1.22,-10.49,-20.44,-14.81,-40.7,-21.57,,,,,,unknown
SLB,2018-01-13,60.39,61.1,-1.16,-8.77,-12.27,-39.5,-45.16,-51.71,,,,,,unknown
SLB,2018-01-27,58.23,60.99,-4.52,-5.99,-9.3,-37.5,-50.33,-49.92,,,,,,unknown
SLB,2024-08-31,38.64,38.69,-0.13,1.5,3.88,-9.3,,-17.01,4545000000.0,2005000000.0,126.7,True,True,positive_growing
SLB,2024-10-26,38.07,39.55,-3.72,1.95,-11.49,-6.58,,-17.82,4545000000.0,2005000000.0,126.7,True,True,positive_growing
SLB,2024-11-30,39.22,40.03,-2.03,2.35,-16.21,-3.28,,-20.23,4545000000.0,2005000000.0,126.7,True,True,positive_growing
SLB,2025-01-25,38.82,40.57,-4.33,-13.18,-16.68,23.91,,-19.39,4473000000.0,4545000000.0,-1.6,True,False,positive_declining
MPC,2016-02-01,23.45,28.36,-17.31,12.25,32.31,54.63,122.61,-1.76,,,,,,unknown
MPC,2016-04-25,28.67,29.18,-1.77,1.71,11.53,34.74,121.44,-13.5,,,,,,unknown
MPC,2016-09-26,30.31,30.41,-0.32,25.07,26.45,42.36,108.11,0.0,,,,,,unknown
MPC,2019-05-06,42.58,42.77,-0.44,-8.01,27.32,-35.33,24.45,-62.9,,,,,,unknown
MPC,2019-08-05,39.17,43.13,-9.19,38.4,15.23,-20.64,30.67,-59.67,,,,,,unknown
MPC,2020-01-20,44.97,44.98,-0.02,-52.25,-27.05,-11.19,42.82,-64.87,,,,,,unknown
MPC,2020-02-24,39.53,45.4,-12.94,-24.65,-19.25,22.03,77.21,-60.04,,,,,,unknown
COR,2016-10-22,51.86,58.47,-11.3,19.78,19.7,12.42,26.88,0.0,,,,,,unknown
COR,2016-12-10,58.31,59.37,-1.79,13.57,20.57,22.54,5.66,-2.09,,,,,,unknown
COR,2017-04-15,61.48,61.86,-0.62,13.23,3.31,12.54,-6.29,-7.14,,,,,,unknown
COR,2017-07-29,61.41,63.86,-3.83,-7.04,19.9,1.95,19.46,-7.04,,,,,,unknown
COR,2018-03-17,64.69,66.83,-3.2,11.76,8.2,-4.57,5.53,-13.2,,,,,,unknown
COR,2018-04-28,66.5,67.28,-1.17,-5.84,3.45,-5.36,11.69,-15.55,,,,,,unknown
COR,2018-06-23,65.94,67.78,-2.72,8.63,-12.49,3.36,29.98,-14.83,,,,,,unknown
COR,2018-07-14,65.5,67.94,-3.59,10.04,-4.87,5.92,39.52,-14.26,,,,,,unknown
COR,2018-09-08,66.67,68.23,-2.29,-7.59,-5.74,1.97,23.96,-15.77,,,,,,unknown
COR,2018-10-20,65.8,68.33,-3.7,-5.55,-10.51,9.13,34.36,-14.65,,,,,,unknown
COR,2018-12-01,65.78,68.32,-3.71,-8.96,1.44,11.48,39.84,-14.63,,,,,,unknown
COR,2019-02-16,67.15,67.34,-0.29,-3.96,1.39,22.35,43.24,-14.2,,,,,,unknown
TRV,2020-02-22,105.09,108.81,-3.43,-10.12,-1.98,24.77,52.1,-24.8,,,,,,unknown
TRV,2020-03-07,94.25,108.94,-13.49,6.17,6.95,50.38,69.88,-16.15,,,,,,unknown
TRV,2020-06-06,100.06,108.72,-7.97,0.73,20.78,39.89,56.74,-3.25,,,,,,unknown
TRV,2020-10-24,108.1,109.63,-1.4,13.63,29.64,36.37,57.66,0.0,,,,,,unknown
GM,2015-08-15,23.22,23.25,-0.11,24.28,-0.54,12.8,28.98,-4.24,,,,,,unknown
GM,2015-09-19,23.36,23.41,-0.2,18.89,7.71,14.53,46.61,-4.79,,,,,,unknown
GM,2016-01-02,23.7,24.12,-1.75,0.71,2.99,27.84,62.79,-6.16,,,,,,unknown
GM,2016-04-02,23.87,24.56,-2.81,2.27,12.85,20.12,39.81,-2.24,,,,,,unknown
GM,2016-05-07,24.8,24.81,-0.04,4.76,14.24,15.29,31.72,-5.93,,,,,,unknown
GM,2016-05-28,24.06,24.97,-3.64,10.03,22.6,21.81,59.04,-3.0,,,,,,unknown
GM,2016-09-03,25.09,25.51,-1.64,25.04,23.61,26.85,20.76,0.0,,,,,,unknown
GM,2018-10-06,28.71,29.44,-2.5,18.18,27.48,16.57,7.83,-1.86,,,,,,unknown
GM,2020-01-25,31.75,32.14,-1.22,-36.64,-24.55,53.63,52.3,-45.31,,,,,,unknown
GM,2020-02-22,29.0,32.28,-10.14,-14.11,-0.37,70.35,57.41,-40.13,,,,,,unknown
GM,2022-04-02,37.88,38.89,-2.61,-17.89,-14.37,-11.49,14.46,-18.98,,,,,,unknown
GM,2022-09-10,38.56,39.23,-1.71,-9.36,-16.11,-14.21,18.29,-19.71,,,,,,unknown
GM,2022-11-12,38.37,39.36,-2.52,8.79,-17.5,-28.81,46.46,-31.81,,,,,,unknown
GM,2023-02-18,37.88,39.45,-3.96,-14.84,-15.47,2.23,20.65,-30.93,-5144000000.0,,,False,,negative
GM,2023-03-04,35.39,39.47,-10.32,-0.52,-9.28,9.39,32.35,-26.07,-5144000000.0,,,False,,negative
GM,2024-03-02,38.72,39.93,-3.04,15.75,19.66,20.99,93.8,0.0,-3680000000.0,-5144000000.0,28.5,False,True,negative_improving
GM,2024-07-27,40.46,41.8,-3.2,24.09,20.71,28.94,,0.0,-3680000000.0,-5144000000.0,28.5,False,True,negative_improving
NSC,2015-08-15,62.39,64.4,-3.12,26.03,-2.25,20.97,60.23,-11.39,,,,,,unknown
NSC,2015-10-10,62.7,64.8,-3.25,-7.74,5.88,24.8,76.95,-11.82,,,,,,unknown
NSC,2016-01-02,62.7,65.83,-4.76,5.69,12.83,47.72,102.91,-11.83,,,,,,unknown
NSC,2016-04-02,66.27,66.64,-0.56,6.76,20.36,45.83,66.06,0.0,,,,,,unknown
NSC,2020-03-14,109.38,126.3,-13.4,38.4,80.55,114.53,130.02,0.0,,,,,,unknown
NSC,2020-03-28,125.83,126.88,-0.82,23.31,51.0,94.15,93.4,0.0,,,,,,unknown
NSC,2022-09-24,193.78,199.36,-2.8,18.19,2.24,-3.83,23.31,-4.46,,,,,,unknown
NSC,2023-03-04,196.66,207.28,-5.12,3.41,-5.86,26.5,20.71,-11.21,2274000000.0,,,True,,positive_unknown_trend
NSC,2023-06-17,205.08,209.53,-2.13,-6.56,8.8,5.72,21.73,-14.85,2274000000.0,,,True,,positive_unknown_trend
NSC,2023-07-29,211.33,211.37,-0.02,-12.88,13.23,11.06,28.24,-17.37,2274000000.0,,,True,,positive_unknown_trend
NSC,2023-12-02,210.62,213.42,-1.31,18.12,2.57,20.69,39.06,-1.72,2274000000.0,,,True,,positive_unknown_trend
NSC,2024-05-04,222.04,222.61,-0.25,4.62,19.26,-0.75,,-6.9,852000000.0,2274000000.0,-62.5,True,False,positive_declining
NSC,2024-05-18,218.74,223.15,-1.98,6.66,19.85,8.2,,-5.5,852000000.0,2274000000.0,-62.5,True,False,positive_declining
NSC,2025-03-15,227.12,227.46,-0.15,9.92,23.77,,,,1671000000.0,852000000.0,96.1,True,True,positive_growing
ELV,2020-03-14,176.21,201.38,-12.5,39.5,38.82,87.26,155.7,0.0,,,,,,unknown
ELV,2020-03-28,186.98,202.2,-7.52,31.75,36.19,76.29,151.72,0.0,,,,,,unknown
ELV,2024-10-12,418.29,433.83,-3.58,-10.19,-0.63,-17.56,,-35.43,6765000000.0,7247000000.0,-6.7,True,False,positive_declining
APD,2022-03-05,197.97,205.39,-3.61,13.87,18.68,31.5,15.79,0.0,,,,,,unknown
APD,2022-07-02,212.32,212.64,-0.15,0.5,35.22,26.58,13.74,-3.02,,,,,,unknown
APD,2022-09-17,216.76,217.79,-0.47,32.55,14.3,23.9,27.85,-1.83,,,,,,unknown
APD,2024-01-13,247.29,247.52,-0.1,-10.47,2.31,25.18,8.19,-15.65,-1420100000.0,303700000.0,-567.6,False,False,negative
APD,2024-01-27,244.94,248.35,-1.37,-4.07,10.69,33.32,11.25,-14.85,-1420100000.0,303700000.0,-567.6,False,False,negative
APD,2024-06-22,246.63,249.91,-1.31,17.2,14.94,12.19,,-2.08,-1420100000.0,303700000.0,-567.6,False,False,negative
APD,2025-03-29,256.63,257.71,-0.42,11.44,4.33,,,,-3150000000.0,-1420100000.0,-121.8,False,False,negative
APD,2025-04-12,257.64,257.69,-0.02,13.05,-2.43,,,,-3150000000.0,-1420100000.0,-121.8,False,False,negative
APD,2025-10-04,255.22,260.63,-2.08,3.33,,,,,-3765800000.0,-3150000000.0,-19.5,False,False,negative
APD,2026-01-17,261.35,261.75,-0.15,,,,,,-3765800000.0,-3150000000.0,-19.5,False,False,negative
FTNT,2016-01-30,5.02,5.32,-5.63,27.4,33.25,50.22,78.97,-3.98,,,,,,unknown
SRE,2020-03-07,43.96,46.52,-5.51,17.22,12.29,24.87,54.7,-6.81,,,,,,unknown
SRE,2020-03-28,43.32,46.61,-7.06,16.99,17.64,30.84,74.67,0.0,,,,,,unknown
SRE,2020-06-20,46.78,47.25,-0.99,5.36,14.75,26.37,41.9,0.0,,,,,,unknown
SRE,2021-02-20,49.45,49.6,-0.3,17.82,15.61,26.14,42.6,0.0,,,,,,unknown
SRE,2025-03-01,67.1,68.73,-2.36,11.91,19.14,38.04,,-4.06,-3308000000.0,-2179000000.0,-51.8,False,False,negative
DLR,2022-06-11,110.49,111.55,-0.96,-11.02,-18.56,-13.71,27.85,-27.14,,,,,,unknown
DLR,2022-07-02,110.81,111.87,-0.95,-26.07,-18.03,-5.82,29.83,-27.36,,,,,,unknown
DLR,2022-08-20,109.88,112.76,-2.55,-10.26,-14.35,5.12,31.57,-26.74,,,,,,unknown
DLR,2023-09-23,112.05,113.99,-1.7,12.21,21.12,37.68,50.77,-4.31,1659388000.0,,,True,,positive_unknown_trend
SPG,2017-04-22,102.43,104.35,-1.85,-1.78,-3.05,-1.01,18.55,-6.65,,,,,,unknown
SPG,2017-12-30,107.83,108.1,-0.25,-7.2,5.5,4.36,-4.69,-11.33,,,,,,unknown
SPG,2018-12-15,110.85,111.21,-0.32,8.92,1.82,-7.2,-42.5,-8.12,,,,,,unknown
SPG,2019-05-25,111.49,112.62,-1.01,-6.83,-4.1,-62.85,-11.68,-69.92,,,,,,unknown
SPG,2019-06-22,109.89,112.64,-2.44,0.26,-5.03,-59.56,-8.59,-69.48,,,,,,unknown
SPG,2021-05-08,93.63,93.88,-0.27,10.59,37.88,-0.0,-3.07,0.0,,,,,,unknown
SPG,2022-04-23,94.61,95.34,-0.77,-6.52,-4.63,2.22,36.42,-21.44,,,,,,unknown
SPG,2022-05-07,93.63,95.16,-1.61,0.73,6.31,-3.07,43.04,-20.62,,,,,,unknown
SPG,2022-08-13,90.37,92.91,-2.73,8.03,15.05,10.98,59.27,-17.76,,,,,,unknown
SPG,2023-03-18,88.31,88.76,-0.51,5.85,11.56,55.91,74.86,-1.08,3116580000.0,,,True,,positive_unknown_trend
SPG,2023-05-20,87.35,87.93,-0.66,9.98,22.03,53.48,70.96,0.0,3116580000.0,,,True,,positive_unknown_trend
O,2018-02-03,32.16,32.63,-1.43,9.78,18.5,50.17,76.84,0.0,,,,,,unknown
O,2018-02-24,32.71,32.76,-0.18,8.05,20.77,45.69,58.32,-0.36,,,,,,unknown
O,2018-03-17,32.59,32.9,-0.96,10.41,18.39,54.04,4.42,0.0,,,,,,unknown
O,2018-04-14,32.86,33.09,-0.69,13.44,21.0,44.64,14.87,0.0,,,,,,unknown
O,2020-03-14,34.03,41.79,-18.58,31.43,34.72,36.55,59.13,-8.06,,,,,,unknown
O,2020-07-04,41.58,41.71,-0.3,12.15,7.27,26.38,36.21,0.0,,,,,,unknown
O,2022-09-24,48.12,50.29,-4.31,10.33,11.42,-9.86,19.97,-6.93,,,,,,unknown
O,2023-05-20,50.08,51.18,-2.16,-3.31,-5.48,-5.89,5.9,-14.57,2563856000.0,,,True,,positive_unknown_trend
O,2023-06-17,50.38,51.2,-1.6,-11.11,-0.39,-4.24,8.91,-15.08,2563856000.0,,,True,,positive_unknown_trend
O,2023-07-29,50.99,51.17,-0.34,-12.93,-5.84,6.12,6.96,-16.1,2563856000.0,,,True,,positive_unknown_trend
O,2023-12-16,50.19,50.35,-0.32,-7.16,-3.87,-1.91,10.76,-7.34,2563856000.0,,,True,,positive_unknown_trend
O,2024-01-13,50.08,50.41,-0.65,-4.79,4.89,2.22,21.6,-7.14,2958769000.0,2563856000.0,15.4,True,True,positive_growing
O,2024-11-30,52.15,52.27,-0.25,5.62,2.57,10.67,,-7.13,2958769000.0,2563856000.0,15.4,True,True,positive_growing
O,2025-03-29,52.18,52.49,-0.58,6.07,12.65,,,,3573276000.0,2958769000.0,20.8,True,True,positive_growing
PCAR,2015-11-07,22.27,23.41,-4.87,3.47,16.49,24.07,49.5,-9.28,,,,,,unknown
PCAR,2016-06-18,24.16,24.53,-1.51,11.93,28.07,23.26,26.51,-0.25,,,,,,unknown
PCAR,2018-10-20,27.34,29.24,-6.51,17.93,34.14,46.77,84.89,0.0,,,,,,unknown
PCAR,2018-12-01,28.36,29.28,-3.15,22.68,28.57,49.87,67.43,-0.91,,,,,,unknown
PCAR,2020-03-14,28.3,32.92,-14.03,43.99,62.4,86.02,79.22,0.0,,,,,,unknown
APO,2015-09-21,11.23,11.51,-2.44,-9.92,-1.44,9.43,104.13,-22.74,,,,,,unknown
APO,2015-10-26,11.6,11.68,-0.65,-24.07,-3.54,7.43,105.42,-25.19,,,,,,unknown
APO,2015-11-09,11.28,11.74,-3.91,-22.93,-2.42,16.96,99.0,-23.04,,,,,,unknown
APO,2016-09-05,12.59,12.78,-1.52,15.73,29.12,66.91,108.17,-3.76,,,,,,unknown
APO,2020-03-16,23.12,23.23,-0.46,99.77,69.86,83.99,150.89,0.0,,,,,,unknown
TEL,2018-12-15,63.73,64.09,-0.57,14.08,33.63,36.02,70.07,0.0,,,,,,unknown
TEL,2020-02-29,71.46,72.74,-1.76,16.41,26.91,68.48,75.22,-29.39,,,,,,unknown
TEL,2020-06-06,71.81,73.81,-2.7,25.12,51.68,77.3,61.98,0.0,,,,,,unknown
TEL,2022-10-08,101.78,102.38,-0.58,16.07,18.13,15.02,42.13,0.0,1700000000.0,,,True,,positive_unknown_trend
TEL,2023-10-14,113.36,113.53,-0.15,13.21,20.55,28.88,96.1,-1.78,2400000000.0,1700000000.0,41.2,True,True,positive_growing
TEL,2025-03-29,120.67,131.33,-8.12,43.49,82.46,,,,2797000000.0,2400000000.0,16.5,True,True,positive_growing
AZO,2017-05-20,615.62,647.18,-4.88,-14.08,2.82,2.94,70.92,-18.56,,,,,,unknown
AZO,2018-02-24,662.86,677.17,-2.11,-1.47,15.69,40.2,55.77,-10.11,,,,,,unknown
AZO,2018-06-16,685.98,686.51,-0.08,12.23,20.42,63.05,64.82,-2.19,,,,,,unknown
AZO,2020-03-14,728.13,818.27,-11.02,55.27,65.53,81.94,168.19,0.0,,,,,,unknown
AZO,2020-03-28,790.56,818.84,-3.45,45.34,48.88,79.47,149.76,0.0,,,,,,unknown
AFL,2020-02-29,35.32,36.42,-3.01,0.19,-5.7,26.11,55.36,-34.45,,,,,,unknown
OXY,2014-11-08,58.91,59.52,-1.01,0.82,-5.91,-8.14,-15.28,-17.37,,,,,,unknown
OXY,2014-11-22,54.23,59.49,-8.85,2.64,4.01,2.08,-1.16,-10.23,,,,,,unknown
OXY,2015-02-14,57.24,59.15,-3.22,-2.96,-11.89,-8.65,-10.07,-18.36,,,,,,unknown
OXY,2016-04-30,57.32,57.41,-0.16,-2.17,-10.72,-17.16,11.82,-15.6,,,,,,unknown
OXY,2016-07-16,57.36,57.46,-0.17,-0.05,-7.11,-16.71,20.52,-18.58,,,,,,unknown
OXY,2016-09-10,54.58,57.68,-5.37,4.52,-7.7,-9.42,19.47,-14.44,,,,,,unknown
OXY,2017-12-02,55.5,55.68,-0.31,-6.51,27.0,0.77,-37.45,-6.51,,,,,,unknown
OXY,2018-02-24,53.49,55.37,-3.39,31.2,24.24,7.38,-44.41,-4.65,,,,,,unknown
OXY,2018-12-08,55.36,55.51,-0.27,1.78,-22.11,-39.38,-64.63,-37.99,,,,,,unknown
OXY,2019-02-02,55.24,55.53,-0.53,-14.36,-25.39,-31.12,-61.7,-39.25,,,,,,unknown
OXY,2019-03-02,53.33,55.5,-3.92,-22.8,-25.45,-54.25,-45.08,-44.23,,,,,,unknown
OXY,2019-04-13,53.2,55.5,-4.15,-13.98,-32.33,-76.02,-57.01,-82.0,,,,,,unknown
OXY,2024-10-26,48.05,49.24,-2.42,-5.46,-17.28,-15.16,,-23.27,6612000000.0,12313000000.0,-46.3,True,False,positive_declining
OXY,2024-11-23,49.03,49.83,-1.61,-3.0,-18.6,-15.24,,-24.8,6612000000.0,12313000000.0,-46.3,True,False,positive_declining
D,2018-03-17,47.19,47.94,-1.57,0.77,7.9,17.75,9.71,-5.96,,,,,,unknown
D,2020-03-14,51.77,53.44,-3.11,22.91,18.65,13.55,30.11,0.0,,,,,,unknown
D,2021-02-20,54.26,56.16,-3.39,12.46,16.45,20.71,-10.53,0.0,,,,,,unknown
D,2022-09-24,58.22,61.42,-5.21,-10.29,-17.2,-32.03,-8.31,-28.31,,,,,,unknown
D,2024-11-02,53.97,54.56,-1.08,-4.4,-2.44,11.64,,-6.62,-3639000000.0,-3891000000.0,6.5,False,True,negative_improving
D,2024-11-30,52.94,54.48,-2.84,-0.3,1.91,8.11,,-4.8,-3639000000.0,-3891000000.0,6.5,False,True,negative_improving
D,2025-02-22,53.47,54.02,-1.0,1.29,8.35,16.83,,-5.76,-7180000000.0,-3639000000.0,-97.3,False,False,negative
D,2025-06-14,52.45,53.27,-1.55,11.65,12.12,,,,-7180000000.0,-3639000000.0,-97.3,False,False,negative
TFC,2016-01-09,21.97,22.3,-1.48,3.57,12.83,44.99,70.19,-4.71,,,,,,unknown
TFC,2016-03-26,22.41,22.5,-0.41,6.12,14.39,37.49,64.56,-3.04,,,,,,unknown
TFC,2016-05-07,22.14,22.63,-2.16,12.66,28.41,33.85,76.16,0.0,,,,,,unknown
TFC,2020-02-29,30.76,34.03,-9.59,10.52,-1.23,50.74,56.05,-33.1,,,,,,unknown
TFC,2022-05-07,37.71,38.83,-2.9,12.9,4.17,-38.46,-4.84,-35.33,,,,,,unknown
TFC,2022-06-04,37.8,38.89,-2.79,6.59,-6.38,-25.24,-11.85,-38.62,,,,,,unknown
TFC,2022-08-27,38.64,39.15,-1.29,-1.93,1.71,-29.58,7.33,-39.95,,,,,,unknown
TFC,2022-09-17,36.85,39.18,-5.94,-2.81,-24.15,-32.92,7.12,-37.04,,,,,,unknown
